year,site,plot,siteplot,comm,div,div.shrub,plot.size,mu4.plot,pool,CWM_LD,CWM_SLA,CWM_WD,NE,CE,SE,fd_7t,fd_3t,FDis_7t,FDis_3t,PD,MPD,PS,ba,volume,density,deltaba,deltavolume,massc,deltamassc,ba_shrub
2013,B,S19,B:S19,B.AiAl|IdPo|MaGr|MeFl,4,2,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,-0.559423023,-0.614385275,0.054962252,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,0.503296567,0.372502865,9,NA,NA,0.087794482,NA,NA
2016,B,T19,B:T19,B.AiAl|IdPo|MaGr|MeFl,4,4,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,0,14.87289853,54.47470184,6,3.053657055,16.62249306,12.74026295,3.865215292,NA
2017,B,S19,B:S19,B.AiAl|IdPo|MaGr|MeFl,4,2,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,-2.730785684,-2.875739605,0.144953921,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,0.644886364,0.466882117,0.52440404,2,-0.172578588,0.030319094,0.123582982,0.007141522,1.1925806
2016,B,S19,B:S19,B.AiAl|IdPo|MaGr|MeFl,4,2,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,-1.957078981,-1.921298929,-0.035780052,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,0.864110032,0.639460705,0.494084946,4,0.117677255,0.00037404,0.11644146,8.36E-05,NA
2013,B,S18,B:S18,B.AiAl|IdPo|MaGr|MeFl,4,0,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,0.132487368,0.048793306,10,NA,NA,0.011501139,NA,NA
2017,B,X08,B:X08,B.AiAl|IdPo|MaGr|MeFl,4,0,1mu,B.A_4_3_2,B1,0.25,13.1345,0.435892471,43.17901097,17.38027429,25.79873668,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,0.655421197,19.41623188,60.24107353,8,2.730264652,12.88129706,14.06131274,2.979347946,NA
2014,B,S19,B:S19,B.AiAl|IdPo|MaGr|MeFl,4,2,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,-0.74248765,-0.746161311,0.003673661,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,0.453365055,0.371642174,6,-0.049931512,-0.000860691,0.087592562,-0.00020192,NA
2013,B,T18,B:T18,B.AiAl|IdPo|MaGr|MeFl,4,8,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,0.457285422,0.377938305,8,NA,NA,0.089077343,NA,NA
2015,B,S18,B:S18,B.AiAl|IdPo|MaGr|MeFl,4,0,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,0.106564518,0.051288501,6,0.001875182,0.005740513,0.012089192,0.001353052,NA
2013,B,T19,B:T19,B.AiAl|IdPo|MaGr|MeFl,4,4,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,22.51702354,15.60042455,6.916598993,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,9.809691504,22.79801882,9,NA,NA,5.356166626,NA,NA
2013,B,X08,B:X08,B.AiAl|IdPo|MaGr|MeFl,4,0,1mu,B.A_4_3_2,B1,0.25,13.1345,0.435892471,8.80218823,3.97934069,4.82284754,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,5.466465418,11.19467497,8,NA,NA,2.633939357,NA,NA
2016,B,S18,B:S18,B.AiAl|IdPo|MaGr|MeFl,4,0,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,0.855731225,0.099555399,0.069416188,5,-0.007009119,0.018127687,0.016361671,0.004272479,NA
2017,B,T19,B:T19,B.AiAl|IdPo|MaGr|MeFl,4,4,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,0,15.42116636,56.61771892,6,0.548267824,2.143017073,13.23313091,0.492867962,0.082896598
2014,B,T18,B:T18,B.AiAl|IdPo|MaGr|MeFl,4,8,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,0.548771209,0.497754517,10,0.091485786,0.119816212,0.117310905,0.028233562,NA
2016,B,X08,B:X08,B.AiAl|IdPo|MaGr|MeFl,4,0,1mu,B.A_4_3_2,B1,0.25,13.1345,0.435892471,33.07728561,12.7574358,20.31984981,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,0.398803728,16.68596723,47.35977646,8,6.348399407,20.20645773,11.0819648,4.705017223,NA
2014,B,X08,B:X08,B.AiAl|IdPo|MaGr|MeFl,4,0,1mu,B.A_4_3_2,B1,0.25,13.1345,0.435892471,13.14536311,5.386049284,7.759313825,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,7.89093185,17.90302868,8,2.424466432,6.708353704,4.209106686,1.575167329,NA
2017,B,T18,B:T18,B.AiAl|IdPo|MaGr|MeFl,4,8,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,0.460207612,1.085957206,2.031441187,3,0.17254915,0.810961111,0.478497673,0.190914952,0.359846595
2015,B,T19,B:T19,B.AiAl|IdPo|MaGr|MeFl,4,4,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,11.81924148,37.85220879,6,0.339976139,5.945875043,8.875047659,1.388368093,NA
2014,B,S18,B:S18,B.AiAl|IdPo|MaGr|MeFl,4,0,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,0.104689336,0.045547988,9,-0.027798032,-0.003245318,0.01073614,-0.000764998,NA
2015,B,X08,B:X08,B.AiAl|IdPo|MaGr|MeFl,4,0,1mu,B.A_4_3_2,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,10.33756782,27.15331873,8,2.446635974,9.250290059,6.376947576,2.16784089,NA
2014,B,T19,B:T19,B.AiAl|IdPo|MaGr|MeFl,4,4,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,11.47926534,31.90633374,6,1.669573834,9.108314921,7.486679566,2.130512941,NA
2015,B,S19,B:S19,B.AiAl|IdPo|MaGr|MeFl,4,2,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,-1.086814231,-1.171960325,0.085146094,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,0.52178345,0.493710907,4,0.068418395,0.122068732,0.116357902,0.02876534,NA
2016,B,T18,B:T18,B.AiAl|IdPo|MaGr|MeFl,4,8,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,0.939542999,0.913408055,1.220480076,9,0.226847011,0.472059743,0.287582721,0.11120592,NA
2015,B,T18,B:T18,B.AiAl|IdPo|MaGr|MeFl,4,8,4mu,B.A_4_3,B1,0.25,13.1345,0.435892471,NA,NA,NA,1.047206253,1.26029983,2.194544167,1.675329834,490.374217,247.905754,NA,0.686561044,0.748420333,9,0.137789836,0.250665816,0.1763768,0.059065895,NA
2014,B,V15,B:V15,B.AiAl|MeFl,2,0,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.1130835,0.061128406,2,0.020339987,0.016136637,0.014408458,0.003803471,NA
2015,B,U15,B:U15,B.AiAl|MeFl,2,2,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.159331618,0.013400698,2,-0.121978841,-0.148605528,0.003158701,-0.035026276,NA
2016,B,X22,B:X22,B.AiAl|MeFl,2,0,1mu,B.A_2_5_2,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,0,4.575432968,9.825927253,7,1.106419359,2.849334244,2.309928282,0.66904971,NA
2016,B,U15,B:U15,B.AiAl|MeFl,2,2,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.161189137,0.111639159,1,0.00185752,0.098238462,0.026312559,0.023153857,NA
2015,B,V15,B:V15,B.AiAl|MeFl,2,0,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.203476411,0.156313509,2,0.090392911,0.095185103,0.03684228,0.022433822,NA
2015,B,X22,B:X22,B.AiAl|MeFl,2,0,1mu,B.A_2_5_2,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,3.469013608,6.976593009,7,1.190318311,3.49778482,1.640878572,0.821987869,NA
2017,B,V15,B:V15,B.AiAl|MeFl,2,0,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,0,0.54636394,0.71795366,2,0.151845607,0.352750724,0.169150695,0.083087049,NA
2014,B,X22,B:X22,B.AiAl|MeFl,2,0,1mu,B.A_2_5_2,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,2.278695297,3.478808189,7,0.785064045,1.692469184,0.818890703,0.398095762,NA
2013,B,V15,B:V15,B.AiAl|MeFl,2,0,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.092743513,0.04499177,2,NA,NA,0.010604986,NA,NA
2017,B,U15,B:U15,B.AiAl|MeFl,2,2,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.198998935,0.142125348,1,0.037809798,0.030486188,0.033497128,0.007184569,0.120576869
2016,B,V15,B:V15,B.AiAl|MeFl,2,0,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,0,0.394518332,0.365202937,2,0.191041921,0.208889428,0.086063646,0.049221367,NA
2013,B,X22,B:X22,B.AiAl|MeFl,2,0,1mu,B.A_2_5_2,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,1.493631252,1.786339005,7,NA,NA,0.420794942,NA,NA
2017,B,U14,B:U14,B.AiAl|MeFl,2,8,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.340299954,0.346024018,1,0.036970823,0.026093427,0.081540246,0.00614733,0.585928225
2013,B,U15,B:U15,B.AiAl|MeFl,2,2,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.287656493,0.154920326,5,NA,NA,0.036515206,NA,NA
2017,B,V14,B:V14,B.AiAl|MeFl,2,4,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0,0,0,0,0,0,0,0.429555097
2015,B,V14,B:V14,B.AiAl|MeFl,2,4,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.042390306,0.006882416,1,-0.009623188,-0.001295173,0.001622271,-0.000305292,NA
2017,B,X22,B:X22,B.AiAl|MeFl,2,0,1mu,B.A_2_5_2,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,0,5.329992184,14.47046862,5,0.754559216,4.644541371,3.396116182,1.086187899,NA
2016,B,V14,B:V14,B.AiAl|MeFl,2,4,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0,0,0,-0.042390306,-0.006882416,0,-0.001622271,NA
2013,B,V14,B:V14,B.AiAl|MeFl,2,4,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.057547784,0.026074032,2,NA,NA,0.006145909,NA,NA
2015,B,U14,B:U14,B.AiAl|MeFl,2,8,4mu,B.A_2_5,B1,0,12.673,0.358365971,NA,NA,NA,0.323139257,0.48807969,2.18135932,1.578541887,250.582258,250.582258,NA,0.67066468,0.757197421,2,-0.40154953,-0.314915962,0.178427748,-0.074212995,NA
